               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.023339,            0.023049,           0.0010483,              0.2129,            0.049842,             0.11793,            0.036317,            0.079421,             0.15174,           0.0099775,           0.0061107,           0.0061107,           0.0061107
                 139,            0.024019,            0.023027,            0.001078,             0.21263,            0.049842,               0.118,            0.036172,            0.079438,             0.15188,            0.010029,            0.006064,            0.006064,            0.006064
                 140,            0.023987,            0.023026,           0.0010395,             0.21209,            0.049256,             0.11758,            0.036242,             0.07943,             0.15188,            0.010058,           0.0060172,           0.0060172,           0.0060172
                 141,            0.023251,            0.023063,          0.00096176,             0.20964,            0.048085,             0.11615,            0.036116,            0.079437,              0.1519,             0.01011,           0.0059704,           0.0059704,           0.0059704
                 142,            0.023252,            0.023134,          0.00093016,             0.20964,            0.048085,             0.11599,            0.036354,             0.07948,             0.15173,            0.010159,           0.0059235,           0.0059235,           0.0059235
                 143,            0.023549,            0.023112,          0.00095696,             0.20917,            0.048085,             0.11593,            0.036033,            0.079536,             0.15158,             0.01021,           0.0058766,           0.0058766,           0.0058766
                 144,            0.023622,            0.023093,          0.00098346,             0.20636,            0.047206,             0.11429,             0.03558,            0.079608,             0.15152,            0.010244,           0.0058296,           0.0058296,           0.0058296
                 145,            0.023257,            0.023101,          0.00093478,             0.20874,            0.047499,             0.11559,             0.03627,            0.079698,             0.15144,            0.010268,           0.0057826,           0.0057826,           0.0057826
                 146,             0.02278,            0.023186,          0.00086469,             0.20626,            0.046913,             0.11433,             0.03607,            0.079786,             0.15123,            0.010306,           0.0057355,           0.0057355,           0.0057355
                 147,            0.022913,            0.023157,          0.00083676,             0.20657,             0.04662,             0.11453,            0.035672,            0.079798,             0.15123,            0.010367,           0.0056884,           0.0056884,           0.0056884
                 148,            0.022888,             0.02317,           0.0008457,             0.20857,            0.047206,             0.11572,            0.035312,            0.079762,             0.15121,            0.010446,           0.0056413,           0.0056413,           0.0056413
                 149,            0.023143,            0.023154,          0.00088267,             0.20694,            0.046913,             0.11504,            0.035017,            0.079696,             0.15125,            0.010502,           0.0055942,           0.0055942,           0.0055942
                 150,             0.02257,            0.023118,          0.00084725,             0.20642,            0.046913,             0.11511,             0.03512,            0.079661,             0.15133,            0.010535,           0.0055471,           0.0055471,           0.0055471
