               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.064753,             0.44394,            0.021038,           0.0044792,             0.31402,           0.0031543,          0.00071324,             0.07084,            0.093512,            0.027711,           0.0089673,           0.0089673,           0.0089673
                  68,            0.064272,              0.4481,            0.020985,           0.0042602,             0.31379,           0.0034863,          0.00086933,            0.073611,              0.1352,            0.027436,           0.0089371,           0.0089371,           0.0089371
                  69,            0.064669,             0.44664,            0.021043,           0.0044508,             0.31467,           0.0030861,           0.0006416,            0.075567,              0.1271,            0.027412,           0.0089065,           0.0089065,           0.0089065
                  70,            0.064247,             0.44887,            0.021015,           0.0042101,             0.29586,           0.0041051,           0.0011955,            0.077554,             0.10896,            0.027489,           0.0088755,           0.0088755,           0.0088755
                  71,            0.064258,              0.4496,            0.021028,           0.0041427,              0.3123,            0.003137,          0.00068267,            0.075654,              0.1197,             0.02732,           0.0088442,           0.0088442,           0.0088442
                  72,            0.064002,             0.44527,            0.021003,           0.0044094,             0.32151,           0.0034005,          0.00075867,             0.07361,             0.12349,            0.027354,           0.0088124,           0.0088124,           0.0088124
                  73,            0.064237,             0.44816,            0.020998,           0.0049133,             0.31966,           0.0039327,          0.00084178,            0.072256,             0.10149,             0.02743,           0.0087804,           0.0087804,           0.0087804
                  74,             0.06364,             0.44009,            0.021009,           0.0046879,             0.34908,           0.0032745,          0.00073002,            0.070977,             0.11056,             0.02747,           0.0087479,           0.0087479,           0.0087479
                  75,            0.063491,             0.44611,            0.021038,           0.0048858,             0.34611,             0.00458,           0.0011064,            0.071039,            0.092618,            0.027403,           0.0087151,           0.0087151,           0.0087151
                  76,            0.064623,             0.44597,            0.021031,           0.0042778,             0.29784,           0.0055202,            0.001661,            0.073436,             0.09696,            0.027355,            0.008682,            0.008682,            0.008682
                  77,            0.064737,             0.44378,            0.021052,           0.0040537,             0.32361,           0.0041175,          0.00074641,            0.074295,             0.10216,            0.027355,           0.0086485,           0.0086485,           0.0086485
                  78,            0.064084,             0.44757,            0.021052,           0.0054874,            0.023054,           0.0031127,          0.00065328,            0.074456,             0.10168,            0.027251,           0.0086146,           0.0086146,           0.0086146
                  79,             0.06387,             0.44911,              0.0211,           0.0042559,             0.34815,             0.00305,          0.00068624,            0.073425,             0.11655,            0.027338,           0.0085805,           0.0085805,           0.0085805
                  80,            0.063567,             0.44747,            0.021056,            0.004295,             0.38581,           0.0039081,          0.00094187,            0.071223,            0.088384,            0.027336,           0.0085459,           0.0085459,           0.0085459
                  81,            0.063205,             0.44494,            0.021023,           0.0050483,             0.34562,           0.0034368,          0.00075131,            0.071541,            0.099878,            0.027285,           0.0085111,           0.0085111,           0.0085111
                  82,            0.064135,             0.44423,            0.021041,           0.0042548,             0.34326,           0.0030339,          0.00065405,            0.073014,            0.096407,            0.027293,           0.0084759,           0.0084759,           0.0084759
                  83,            0.064325,             0.44759,            0.021066,           0.0044271,             0.34771,           0.0031357,          0.00069544,            0.073183,            0.087342,            0.027347,           0.0084404,           0.0084404,           0.0084404
                  84,            0.063779,             0.44609,            0.021045,           0.0046868,              0.3302,           0.0040942,           0.0011396,            0.072858,            0.095146,            0.027284,           0.0084046,           0.0084046,           0.0084046
                  85,            0.063486,             0.44889,            0.021054,           0.0047602,             0.33069,            0.003298,          0.00067848,            0.072956,            0.083871,            0.027262,           0.0083684,           0.0083684,           0.0083684
                  86,            0.063908,             0.44822,            0.021091,           0.0045263,             0.30914,           0.0030361,           0.0006599,             0.07189,             0.10809,            0.027424,           0.0083319,           0.0083319,           0.0083319
                  87,             0.06406,             0.44813,            0.021067,           0.0044559,             0.31331,           0.0029925,          0.00063446,            0.074492,             0.10007,            0.027357,           0.0082952,           0.0082952,           0.0082952
                  88,            0.063936,             0.45308,            0.021167,           0.0047269,             0.28127,           0.0032829,          0.00070714,            0.073093,            0.093261,            0.027287,           0.0082581,           0.0082581,           0.0082581
                  89,            0.063936,             0.44144,            0.021022,           0.0044313,             0.33355,           0.0032783,          0.00074691,             0.07209,            0.095185,            0.027339,           0.0082207,           0.0082207,           0.0082207
                  90,            0.063906,              0.4468,            0.021048,           0.0048344,             0.33509,           0.0035141,          0.00078088,            0.071193,            0.089365,            0.027357,            0.008183,            0.008183,            0.008183
                  91,            0.063949,              0.4439,            0.021034,             0.00465,             0.32591,           0.0032784,          0.00072508,            0.071629,            0.092074,            0.027273,            0.008145,            0.008145,            0.008145
                  92,            0.064056,             0.44327,             0.02105,           0.0048462,              0.3258,           0.0058116,           0.0022348,             0.07323,             0.10695,            0.027268,           0.0081068,           0.0081068,           0.0081068
                  93,             0.06307,             0.44666,            0.021083,           0.0045058,             0.33385,           0.0056874,           0.0016933,            0.071261,             0.10232,            0.027268,           0.0080682,           0.0080682,           0.0080682
                  94,            0.063202,             0.44899,            0.021116,             0.00535,             0.35246,           0.0037583,          0.00078737,            0.070375,             0.10087,             0.02731,           0.0080294,           0.0080294,           0.0080294
